,Area,Mean,Min,Max,Length
55,1.0,255.0,255,255,1.35
56,1.0,255.0,255,255,1.35
57,1.0,255.0,255,255,1.35
58,2.0,255.0,255,255,2.7
59,1.0,255.0,255,255,1.35
60,1.0,255.0,255,255,1.35
61,1.0,255.0,255,255,1.35
62,1.0,255.0,255,255,1.35
63,1.0,255.0,255,255,1.35
64,1.0,255.0,255,255,1.35
65,1.0,255.0,255,255,1.35
66,1.0,255.0,255,255,1.35
67,6.0,255.0,255,255,8.100000000000001
68,1.0,255.0,255,255,1.35
69,12.0,255.0,255,255,16.200000000000003
70,4.0,255.0,255,255,5.4
71,2.0,255.0,255,255,2.7
72,1.0,255.0,255,255,1.35
73,2.0,255.0,255,255,2.7
74,1.0,255.0,255,255,1.35
75,1.0,255.0,255,255,1.35
76,1.0,255.0,255,255,1.35
77,11.0,255.0,255,255,14.850000000000001
78,1.0,255.0,255,255,1.35
79,1.0,255.0,255,255,1.35
80,15.0,255.0,255,255,20.25
81,2.0,255.0,255,255,2.7
82,2.0,255.0,255,255,2.7
83,2.0,255.0,255,255,2.7
84,33.0,255.0,255,255,39.150000000000006
85,2.0,255.0,255,255,2.7
86,1.0,255.0,255,255,1.35
87,3.0,255.0,255,255,4.050000000000001
88,1.0,255.0,255,255,1.35
89,3.0,255.0,255,255,4.050000000000001
90,10.0,255.0,255,255,13.5
91,1.0,255.0,255,255,1.35
92,1.0,255.0,255,255,1.35
93,1.0,255.0,255,255,1.35
94,4.0,255.0,255,255,5.4
95,4.0,255.0,255,255,5.4
96,1.0,255.0,255,255,1.35
97,2.0,255.0,255,255,2.7
98,2.0,255.0,255,255,2.7
99,1.0,255.0,255,255,1.35
100,11.0,255.0,255,255,14.850000000000001
101,7.0,255.0,255,255,9.450000000000001
102,2.0,255.0,255,255,2.7
103,1.0,255.0,255,255,1.35
104,1.0,255.0,255,255,1.35
105,2.0,255.0,255,255,2.7
106,3.0,255.0,255,255,4.050000000000001
107,1.0,255.0,255,255,1.35
108,1.0,255.0,255,255,1.35
109,1.0,255.0,255,255,1.35
110,4.0,255.0,255,255,5.4
111,5.0,255.0,255,255,6.75
112,1.0,255.0,255,255,1.35
113,2.0,255.0,255,255,2.7
114,1.0,255.0,255,255,1.35
115,14.0,255.0,255,255,18.900000000000002
116,2.0,255.0,255,255,2.7
117,1.0,255.0,255,255,1.35
118,1.0,255.0,255,255,1.35
119,1.0,255.0,255,255,1.35
120,1.0,255.0,255,255,1.35
121,2.0,255.0,255,255,2.7
122,1.0,255.0,255,255,1.35
123,4.0,255.0,255,255,5.4
124,3.0,255.0,255,255,4.050000000000001
125,1.0,255.0,255,255,1.35
126,1.0,255.0,255,255,1.35
127,1.0,255.0,255,255,1.35
128,1.0,255.0,255,255,1.35
129,4.0,255.0,255,255,5.4
130,31.0,255.0,255,255,36.45
131,1.0,255.0,255,255,1.35
132,3.0,255.0,255,255,4.050000000000001
133,2.0,255.0,255,255,2.7
134,1.0,255.0,255,255,1.35
135,8.0,255.0,255,255,10.8
136,1.0,255.0,255,255,1.35
137,1.0,255.0,255,255,1.35
138,7.0,255.0,255,255,9.450000000000001
139,25.0,255.0,255,255,33.75
140,3.0,255.0,255,255,4.050000000000001
141,4.0,255.0,255,255,5.4
142,2.0,255.0,255,255,2.7
143,4.0,255.0,255,255,5.4
144,1.0,255.0,255,255,1.35
145,1.0,255.0,255,255,1.35
146,1.0,255.0,255,255,1.35
147,4.0,255.0,255,255,5.4
148,1.0,255.0,255,255,1.35
149,1.0,255.0,255,255,1.35
150,16.0,255.0,255,255,21.6
151,1.0,255.0,255,255,1.35
152,6.0,255.0,255,255,8.100000000000001
153,6.0,255.0,255,255,8.100000000000001
154,1.0,255.0,255,255,1.35
155,3.0,255.0,255,255,4.050000000000001
156,1.0,255.0,255,255,1.35
157,7.0,255.0,255,255,9.450000000000001
158,1.0,255.0,255,255,1.35
159,3.0,255.0,255,255,4.050000000000001
160,2.0,255.0,255,255,2.7
161,1.0,255.0,255,255,1.35
162,4.0,255.0,255,255,5.4
163,2.0,255.0,255,255,2.7
164,3.0,255.0,255,255,4.050000000000001
165,1.0,255.0,255,255,1.35
166,1.0,255.0,255,255,1.35
167,36.0,255.0,255,255,40.5
168,16.0,255.0,255,255,20.25
169,13.0,255.0,255,255,17.55
